"","mu","kappa","theta","xi","rho","lambda","mu_s","sigma_s"
"1",-0.0151261896007464,8.99552997194508,0.0732538002652344,0.34174806561529,-0.674812635134211,1.2709253277689,-0.253365356647001,0.00435072658720131
"2",0.120981991121904,2.79054513156128,0.0653668925566693,0.285112715512348,-0.748240041482334,1.01309743288898,-0.262157209728623,0.00429446709909439
"3",0.0964719901103798,7.6618906948071,0.079898757316219,0.468258831752884,-0.676181918403675,1.30757879401705,-0.298711101366841,0.0164753564724952
"4",0.110184730764902,2.8286033674765,0.0663811221440903,0.19484531810653,-0.989999997578429,1.11280459504777,-0.288439989446173,0.024276193281341
"5",-0.0473259731786952,6.31319487431462,0.082650462688936,0.245243401356695,-0.989999999466152,1.78274831471091,-0.331729174258634,0.00980012972251621
"6",0.0671410756546792,5.48600200774387,0.098633707842084,0.369754446334783,-0.613343002961498,1.01204601531963,-0.35035047302893,0.00186739953087315
"7",0.0715671447442633,2.82055130247677,0.0670562722177593,0.213811223205146,-0.862988179009232,1.26633210284856,-0.291154608997415,0.00148187870255192
"8",0.139208769645214,1.59988578705665,0.0751670796673765,0.170152417108912,-0.937348521734067,1.3095522265493,-0.30947747944889,0.012224319178337
"9",0.115719552967192,4.82708848125329,0.0789312149497355,0.426790369010811,-0.657053176836874,1.5724088519632,-0.255595590707861,0.0110831172440308
"10",0.0439880734700687,3.58281489571273,0.0855546638194376,0.372882161815316,-0.765856043700748,1.0892851885635,-0.190232140244588,0.0068265212513199
"11",0.122263094090987,3.69944252193028,0.0761989287488001,0.340193990672397,-0.445288836838246,1.01203927950695,-0.289738751167973,0.000989995723925293
"12",0.0996522061424717,22.6941625586457,0.0719523574777466,0.730744571810283,-0.264264520605726,1.01205102386586,-0.32901716460156,0.00306718097571371
"13",0.103570600573152,2.47567423913057,0.0725314093764583,0.16937623750268,-0.745771363851529,1.29409660644025,-0.289007511100027,0.0130800969750485
"14",0.10843314746518,9.76425546107093,0.0712536804359819,0.405541337070974,-0.555335665663313,1.86123901595012,-0.269725378671289,0.014928360102479
"15",0.0711273206989881,5.61663290321684,0.0745310927350814,0.287426256496884,-0.880765974104827,1.4283845591188,-0.201028549600321,0.0177659280665823
"16",0.0841587832248986,3.44065768305471,0.0792889052708825,0.257836272347542,-0.885288639242841,1.77749555258747,-0.242016093004873,0.003117046783736
"17",0.140655083160267,7.5820527054936,0.0871975329174925,0.486350108278395,-0.544029136393195,1.35387099083882,-0.233993908967084,0.00988491025134087
"18",0.0231319542101235,1.82781761454462,0.072778514697863,0.169531150360008,-0.776358062360445,0.504975615412219,-0.355710271105782,0.000640927702217166
"19",-0.0453090759538713,2.04972944331397,0.0810212776701722,0.269509571774827,-0.919618811678363,2.03349030088854,-0.297502794778466,0.00555740821739455
"20",-0.208304271403539,4.81385749443046,0.0845240632203243,0.323871778819148,-0.8470110325661,0.83487975682887,-0.236363322431056,0.0170736622473091
"21",-0.184503510498375,3.25125416690575,0.0935453339020272,0.240081851291025,-0.743454804204777,1.18049061477906,-0.0163047372858074,0.0047217151467578
"22",-0.0943461837272645,40.010689343363,0.0820461691466374,0.851158898953857,-0.158030883307601,1.53382547449179,-0.241890608289329,0.00584463321389462
"23",-0.0505596571628723,2.55023730180262,0.0822822079814578,0.342413185016219,-0.834176663744814,2.36640961655081,-0.290417311479497,0.0145699097377472
"24",0.181046886565251,35.3735055046724,0.0739881758115549,0.806964484347589,-0.308722079085406,0.759711798778787,-0.271842897780508,0.00404949773008314
"25",-0.0122197345777717,1.94124415267657,0.0868873246865512,0.200112944962489,-0.869556121658601,1.26844037819667,-0.249193044030733,0.00425917519445
"26",-0.313146260305123,5.16518722644291,0.10625436671759,0.448611961414759,-0.583832972667727,1.28965070282433,-0.295174012620255,0.0125120356435914
"27",-0.0263590761649184,4.94292481517028,0.0836594859660292,0.346819864112801,-0.959759937450627,0.514654236689837,-0.308856478404625,0.0154125435990148
"28",0.325929682836336,6.28438922871671,0.0743144551338886,0.392785812663681,-0.693138871522314,0.758272667357049,-0.246447981565654,0.000856456191867159
"29",0.132084886712251,5.70414819544462,0.0761082700610453,0.401255102189121,-0.563492454736119,1.01217626272885,-0.231605643832807,0.0013737215507356
"30",0.0639509230185233,4.13961350503885,0.089249785862414,0.313592812487481,-0.620455578448097,1.26739104550189,-0.274321384459934,0.00399675216858675
"31",-0.157194473341658,7.842845376453,0.0807456202973186,0.50255863628974,-0.585856788493706,1.54252153503463,-0.185232883241045,0.00319614193761484
"32",7.84470307103372e-05,5.5528883756724,0.0734860645215548,0.252191636207933,-0.611483828386386,0.773214913108189,-0.137168418483929,0.00104545498468434
"33",-0.00107943943444914,6.094940680122,0.0827183489118696,0.394271581341288,-0.803718278612142,0.864146006507024,-0.230558426982184,0.0471140094071419
"34",0.208874118049095,4.36589132554128,0.0855279670447376,0.406789761614227,-0.693371355169722,1.01243689493741,-0.241740272104478,0.00284954938821947
"35",0.301026891636891,1.73917223566069,0.0775074721324367,0.157427087599064,-0.822765434773672,1.01232850661821,-0.331374175192783,0.00647416031604377
"36",0.0927404722096297,1.85943760474589,0.0867436915949827,0.222338238833571,-0.989999999514918,0.758745471829481,-0.251611656442445,0.00321771236590517
"37",-0.0324386055105543,4.21438582873271,0.0844512292376393,0.320235602756884,-0.716848175658753,2.04279935074948,-0.319080547386467,0.0103782381817218
"38",0.0945833610939535,6.10475918062595,0.0670624645054209,0.314747301259108,-0.948540493536366,2.03477564910264,-0.348470612884775,0.00896971250667332
"39",0.0303541082388328,2.83228986016227,0.0752871117077492,0.251334754422472,-0.972160753641592,0.703684109855162,-0.253432279961194,0.00278991754465432
"40",0.0377611463463941,2.97032711712109,0.0789476355035593,0.326462278260507,-0.773267442022783,1.53406796628314,-0.293873857594635,0.010766444115946
"41",0.234294482694589,6.44382400940841,0.0772582917977584,0.299525305988458,-0.818529404157784,1.01204429317576,-0.262759709737679,5.10610840216424e-05
"42",0.191863581351686,5.43695403282842,0.0739776960284016,0.181495892375834,-0.879731616361663,1.81121492873404,-0.240904038219596,0.00720648554034038
"43",-0.145375250400324,4.92648003187471,0.0944996342321678,0.270534705382271,-0.56546603714307,1.02288027926679,-0.253992362765903,0.00658046423777186
"44",0.15545737593494,4.42477713322153,0.0917772996024468,0.346135223958966,-0.554487735958414,1.95629325003876,-0.19315704517909,0.00635603722094514
"45",0.0586698631665733,1.90038780293305,0.0792578137470263,0.188157759963077,-0.894486264362546,1.52159541120752,-0.327101402908149,0.00588948467366225
"46",-0.039224828129944,6.58570204397352,0.0928392285076832,0.415006717957192,-0.750706749009907,0.592418702248571,-0.163869707023453,0.0151037138976947
"47",-0.0229934559251051,4.2484695343813,0.0792392899023197,0.174562198334439,-0.989999996061405,1.60580037676873,-0.231710344186931,0.00985266686252763
"48",0.164323813413683,5.31691762567204,0.08242465817854,0.390156818022888,-0.733984070151288,1.8376345465008,-0.242874841349954,0.00950067818304362
"49",0.186970587102091,3.71392181522763,0.0690676332885924,0.269475201761473,-0.667880390051804,1.66179590023958,-0.179540353985937,0.00491166432535682
"50",-0.16668834294598,4.09024202967545,0.0852197300119062,0.315405539032446,-0.854256807014267,0.758267696292619,-0.274447337469509,2.69076948628181e-05
