"","mu","kappa","theta","xi","rho","lambda","mu_s","sigma_s"
"1",-0.0609394343861291,4.37571317714169,0.0872524904647683,0.363054658003214,-0.891984069459246,3.58945420783461,-0.290031427633833,0.00638387690715782
"2",0.0825104025439334,5.43941800926257,0.0818065391142944,0.312549846736937,-0.900331582487781,1.01736763953178,-0.375519388851852,0.0150664448287775
"3",0.127111550273575,3.40641513582012,0.0957880399077676,0.356481489801011,-0.881329627920147,2.03285286109066,-0.409027210830875,0.00936594784999328
"4",-0.0361176681969141,8.41287268929961,0.08205739032695,0.370421699136923,-0.648082239227299,3.57807316002677,-0.369137248644021,0.00509712638702872
"5",-0.0525390290960358,3.45329679715053,0.0754165403724801,0.261754168297585,-0.820045599758753,2.7783878641107,-0.319769832274095,0.0136943535475799
"6",0.177338411782043,6.3510938371534,0.0755237809429727,0.309277150937313,-0.84655805799177,2.89925419925562,-0.325431019562141,0.0170938532704713
"7",-0.145597185957171,8.10821057753202,0.0957892695666851,0.442522584841506,-0.629528016306938,3.5781735791108,-0.347428248695115,0.0045768914243896
"8",0.13661864890323,4.6161090962791,0.0849242354783785,0.320828450612928,-0.72952792572447,3.06076302246235,-0.392781876535127,0.00585815780161447
"9",-0.058799315740834,8.9831574575929,0.0873482114695374,0.343273754903086,-0.533390825023162,4.37305954506587,-0.363751874699412,0.0112215590555106
"10",-0.0208253381702693,2.93286684178978,0.0952221188787961,0.284369451667019,-0.989999998499136,4.09916882340151,-0.378053536253176,0.00868432966131136
"11",-0.0382668810018193,5.13917795836812,0.0735902953012501,0.346091637753183,-0.645414129819634,4.10052153490787,-0.389255951264445,0.0112505908900634
"12",0.0106163293610789,1.54873092637154,0.0798008304054366,0.217508323119322,-0.899191393610179,4.6392471628104,-0.390454341386993,0.0127378708598021
"13",-0.22486386135958,3.79597702071991,0.0808211594707804,0.297341907934626,-0.70386076252867,2.03224446320796,-0.365778108167517,0.00373772640716589
"14",0.287716919742661,3.2007447643451,0.0794826955469465,0.238580053962506,-0.840241339827474,2.54540560161305,-0.397386658081843,0.00530773644628412
"15",0.0337146678839796,8.51214178340279,0.070235751940927,0.484647389020065,-0.762829596217003,2.80291804070731,-0.439525487202049,0.00841022365680662
"16",0.0883002600944719,8.46945060474485,0.0824262843850194,0.397103662028377,-0.68552955120061,3.08417386144571,-0.338998837413197,0.0115226294752051
"17",0.204069835092351,2.65807977530757,0.0918262088231106,0.346624973545678,-0.824607075325316,3.57846074475694,-0.395152127291942,0.00821539791250248
"18",0.109460600806626,1.58880056602592,0.0922653422372705,0.189529554634976,-0.989999999978029,3.83846139276052,-0.370695718800569,0.00805835286021407
"19",0.12167639405756,5.52208282537955,0.0789225868521423,0.298002010900301,-0.640250834760667,2.30307107482568,-0.336435456572514,0.00797046967055843
"20",-0.0120631201484996,3.48127678692241,0.0945655325771971,0.371359890814037,-0.678589538493771,4.1079897714932,-0.368883298923609,0.0101519729544023
"21",-0.0333717171989902,10.4273953686888,0.0785993570743593,0.263142755501761,-0.882123184263824,3.06248936380261,-0.365822361727588,0.00865751094286734
"22",0.106413091314006,2.62798059542136,0.0863898099393908,0.246670670704009,-0.918181620244954,4.62053698278082,-0.357460898793288,0.00531445480155676
"23",-0.0934268083537461,7.14278668481004,0.0776609967513084,0.389296884395603,-0.670789280271576,4.82383264031375,-0.343776871989681,0.028502981883508
"24",0.113364840686314,6.56439693506107,0.0805625258187317,0.434348031646896,-0.439994371533876,2.55244149989342,-0.34190466163629,0.0103506476039827
"25",-0.0076354995729428,8.05435844926601,0.0741962033859389,0.396053762822873,-0.460446139991877,2.98214262116119,-0.2975429616253,0.00814484068486453
"26",0.173867094350249,2.24337932931884,0.0749442203008953,0.320687758533618,-0.547599226080477,1.82223275728331,-0.406512698313009,0.0372999869690181
"27",0.107995707435201,1.28395977867528,0.0657055093901124,0.172075530234598,-0.597711992782658,4.44378447479957,-0.370243717401978,0.0198600747844585
"28",0.0650534971261119,4.57496428428995,0.0783912820601626,0.412579465779664,-0.716391007628155,4.62309876627168,-0.370802260652945,0.0103702461240583
"29",-0.0149933665726146,2.93022364067105,0.0840990458083878,0.252507634144393,-0.941613075366693,3.58506971599888,-0.380861124678654,0.0098563412896353
"30",-0.115599910216592,5.68940949649491,0.0767316858044583,0.227785082135294,-0.736543384521739,3.06474882654769,-0.342986856515293,0.00870964367304915
"31",-0.0553074889811853,4.4484524916415,0.0788378791502752,0.295291666276726,-0.87920448032202,3.32189473899086,-0.295411639060008,0.00564730101565193
"32",0.0360502034243895,3.3144330485303,0.0857904586274542,0.372067805644174,-0.95044934116123,2.03259142348226,-0.354752356342424,0.00664157435583012
"33",0.235809111252731,6.70035602827584,0.0643228402760589,0.370512270361979,-0.863722565984677,3.06083370606801,-0.351054678861901,0.00577989887349467
"34",-0.0765752557827443,0.528430783111123,0.0811813893152758,0.134525804835626,-0.989999913529383,4.62068520387078,-0.344762802928702,0.00569087251886257
"35",0.0233512111710246,2.77181313588516,0.0825584777519125,0.131717942647402,-0.989999450821395,4.11282916900943,-0.354022519763566,0.00921473000237249
"36",-0.19284181386295,6.77240172402855,0.0849818696062238,0.326871972374414,-0.794494305153666,1.26634217931688,-0.377506627712957,0.00484123308951795
"37",0.000320584189659371,4.69839684212682,0.0936561879534565,0.382434639192721,-0.804972585152315,3.06784957968243,-0.385326277799377,0.0115566928000675
"38",-0.134338100004983,1.30249565181475,0.102215258575105,0.235938424703897,-0.963141878811311,3.57861721677687,-0.429267349374682,0.00980582860407503
"39",0.373495742492196,9.10085981391022,0.0647352483561836,0.223411207088212,-0.989999991882491,1.52110071573971,-0.331165151226531,0.00254512857724856
"40",0.128458878423266,5.21968560941367,0.0856695315404824,0.422051899907948,-0.769274404707643,2.8028069946074,-0.362757963564198,0.00429841706635868
"41",0.0197458016823395,2.29267450518012,0.0809101037386604,0.190629038688849,-0.98999998968716,2.29531015965857,-0.358899572165954,0.0109742733424696
"42",0.0846367572191682,5.5249217399548,0.0671827281371656,0.336382344964755,-0.673291224122648,3.8516753060738,-0.294841264365278,0.00800418154841993
"43",0.104326829939266,4.60123986327747,0.0759779459858776,0.338603515934938,-0.618847406365237,3.31923731247613,-0.375937142826027,0.00657132209041857
"44",0.0448572164684625,10.27892794456,0.104683509184705,0.553106977060153,-0.563837062802654,2.54887638796524,-0.292763975382075,0.00172805336989571
"45",0.0678099299984427,3.98909724172898,0.068554286559736,0.154392996783582,-0.989999976776252,1.51788126874608,-0.278472470687134,0.030295162594787
"46",0.0406014482297659,2.66677099674563,0.0900624796877277,0.212612176806217,-0.656373695796193,3.58408081711734,-0.394416494144832,0.012577609693978
"47",-0.00961714548258288,1.71687507755333,0.0828410681644741,0.139687488396039,-0.989993196022581,1.78892409048783,-0.326399831342042,0.0101796083566992
"48",0.0330904182517457,7.4966990070776,0.0959825575306931,0.469148565289518,-0.811031056976404,2.03449224511037,-0.375939355431005,0.00931323715432964
"49",0.132623175057802,6.70815193426488,0.0656694903954041,0.330107310823628,-0.757078922859115,1.77707735986812,-0.351207956405996,0.00672722141141557
"50",0.16584331821047,7.49144460568523,0.0751734537376578,0.337406203798075,-0.86651189354164,3.58662115798946,-0.360177316512478,0.00978482573679228
