"","mu","kappa","theta","xi","rho","lambda","mu_s","sigma_s"
"1",0.0403828757918505,5.64714139670151,0.0829986778828277,0.359825809258017,-0.798973908568483,5.48456278970429,-0.335511894082825,0.0149860752961636
"2",-0.166703071489314,10.4651131738013,0.0976697424072034,0.387906770338767,-0.570656446837488,2.29708043249008,-0.352876173266757,0.0113137952437938
"3",0.0416728209946174,3.79358746078618,0.0787899679674289,0.168476645912041,-0.851191419949224,3.06255829794831,-0.350345969779843,0.00811614503299156
"4",0.137511471460003,8.38696710849777,0.0669202096200775,0.285612440918363,-0.647393555764665,3.32641281771941,-0.388788848597316,0.0125854227370664
"5",-0.0251953067798217,3.20512536012432,0.0872281015306768,0.297687326141114,-0.983837557972101,2.5512541289106,-0.330425332464458,0.00638676957148297
"6",-0.205079724229765,4.07996817655931,0.0839902911728128,0.352123520896629,-0.680044870711472,3.07452331739783,-0.329256455069874,0.00872984359773318
"7",-0.147371195241732,5.61744480730346,0.085745117527285,0.245927988408418,-0.376418976582642,2.94594286605047,-0.353877585869877,0.0295038480988505
"8",-0.27812500150494,4.10885274739486,0.117646934325295,0.388807165966941,-0.677385243547884,2.28860565391172,-0.392086868315608,0.00374033200775052
"9",-0.099528015261726,4.07520629632077,0.0810966210454063,0.391175573671195,-0.742358748730627,3.31975075339794,-0.337112207694118,0.0062888489417363
"10",0.0654261251270492,7.00128814553937,0.0698563095889475,0.249627502143001,-0.765915934392206,2.5493030897118,-0.352259996506462,0.00969895129911875
"11",-0.0502790324643418,3.06604091098353,0.0882119311985582,0.212989331438135,-0.98999999745034,5.16557855832146,-0.358912083246068,0.0105223623601642
"12",0.0865590512553026,10.5492131373415,0.0877708889896194,0.483174063501975,-0.295994267159136,2.03600802200634,-0.348654360882765,0.00696886343330602
"13",0.0393357261670475,5.10654010700352,0.0756721932425064,0.244356013863632,-0.556053721212201,4.36783395221738,-0.370487690315833,0.0106632248624878
"14",-0.0553984541648344,5.79064900733381,0.0846998910447709,0.467746951096908,-0.640608152754001,3.3259396462381,-0.352435071253234,0.00990660739538305
"15",0.0792607624575395,1.91868220776769,0.0702219027749729,0.207986549952049,-0.650700939707039,2.80280350674329,-0.383664054777832,0.00375476230087883
"16",0.216244814381469,5.48151876937881,0.0667259981242554,0.419286707660328,-0.51868233901946,2.03228747850288,-0.355584759083188,0.00468811890173752
