"","mu","kappa","theta","xi","rho","lambda","mu_s","sigma_s"
"1",0.216679193750126,3.88028295401698,0.074026230109295,0.320408258266336,-0.748274941134093,3.84060324191437,-0.360024207677546,0.00896725408164417
"2",0.139987226514346,3.03729394539008,0.0832963815147742,0.225894399648317,-0.945517966398127,2.62299354730848,-0.370366310749261,0.021516851535002
"3",0.105142137032471,7.28135784889126,0.0695553168430465,0.375696094087781,-0.644648649321232,3.06980555421784,-0.347556372454657,0.0101536626957599
"4",-0.0280932366253836,3.41841358947006,0.0597819694357267,0.0746392870655179,-0.989954803800983,4.10341026456766,-0.363405170975428,0.0110422774222534
"5",0.369016856526276,4.35850529168617,0.0719429137793993,0.353502715740214,-0.777786304245975,4.62679691774318,-0.318616639396182,0.00795631337673291
"6",0.10588447992081,2.18660227458838,0.0745217903605988,0.181249714495196,-0.967213333714359,1.6319530650456,-0.367770065620574,0.0111797469278719
"7",0.0691613045088118,4.46259623867625,0.0791166114573121,0.307019756765619,-0.374986237983628,4.6481983548992,-0.328019528035136,0.00762831041788853
"8",0.304261114339763,8.40585783585087,0.0805476097565033,0.463022766895841,-0.405032227281467,2.28857797277524,-0.34880242867477,0.00244039958133421
"9",-0.152027955312383,7.66334213172275,0.111558407538569,0.276107641320697,-0.707647243912717,3.32046234029064,-0.310351686301466,0.00429368257328143
"10",-0.132270005914131,4.47172714157266,0.0867725030406067,0.286791077143882,-0.765531647349737,3.33306571999094,-0.398967835600603,0.0164978214692344
"11",-0.0322206114179259,3.78329401814047,0.0979849416232743,0.428675327319078,-0.857199169804779,3.83774567633053,-0.371125317480486,0.00632063490891454
"12",0.245014284225191,2.18423797141828,0.0871921870537848,0.173632608930501,-0.989999871655075,3.06099714759757,-0.398965207865999,0.00378078665760017
"13",0.331209752736986,4.9716234353389,0.0607173857575998,0.301863763448201,-0.861762637805054,3.32117131999942,-0.327055086947895,0.00721045376382925
"14",0.16358538105286,5.32379857956129,0.0820249632456396,0.412721193239757,-0.484603832621576,4.63931197225013,-0.379236591809534,0.014528139868314
"15",-0.11334595441451,4.26967119167197,0.0834212089231583,0.26485682923362,-0.729878959714555,3.57805267307475,-0.404323218608864,0.00450676124084842
"16",0.0461782880914669,4.01940332772771,0.0797918311139277,0.278955837258517,-0.763290672406068,3.57867986063553,-0.352285339308972,0.00500192963857301
"17",-0.135286441883371,3.31568597256294,0.0827737831212461,0.218264751934915,-0.989999999559719,4.7136865754193,-0.309706155778672,0.0133771063015829
"18",0.166220026592874,1.87383616572931,0.0955162187043699,0.159228511840821,-0.657201190320873,4.64347004559543,-0.351149549832153,0.0109457797503053
"19",-0.126935392733738,2.88292213697808,0.0776826416717832,0.197904413383655,-0.913757983875268,1.0120929917142,-0.362897279328221,0.00446355824451958
"20",0.0824763936409463,2.69804603641747,0.084979380396816,0.23310715085158,-0.697897513767845,5.15726530928384,-0.388410556369562,0.0139178977611586
"21",-0.0982505865109495,7.00800481387616,0.0979996500730493,0.414996853691188,-0.597314447789356,4.88221765424946,-0.341071431820885,0.0064068698492583
"22",-0.211650599712883,3.19751725117285,0.0951777735355033,0.307490366725965,-0.69036751359601,2.28902360144317,-0.346441781219032,0.00463458848078922
"23",0.00919943231737099,7.0933379644153,0.0912075545555763,0.256111900197613,-0.989999998211122,3.99675951817484,-0.347645251724485,0.0160394578771542
"24",0.189683822116233,4.03833666611105,0.0734898005939927,0.311459189914015,-0.586626761891871,3.06095084862156,-0.353373470813574,0.00522202143169682
"25",-0.180326328625169,7.33071070979375,0.0767670273168579,0.301202249986921,-0.768870709528268,4.10577219870489,-0.349887677067111,0.010328302856915
"26",-0.115972541530307,4.63537538670935,0.0983400721812463,0.296371531185649,-0.826344588176593,4.37447068332507,-0.368895405045295,0.0108818530083053
"27",-0.244946701193104,7.39340270793837,0.0942848610543761,0.511994648751795,-0.538938765548883,2.49658688765777,-0.33809016608649,0.0140769617582458
"28",0.0661943389867398,2.83347832579143,0.0998749933621065,0.273228790798995,-0.989999998344689,3.08059915405151,-0.336818238604306,0.012436100603238
"29",-0.295078919240345,2.17265089489229,0.0944549283043595,0.219300055920757,-0.733064561495115,2.80525137152658,-0.388611695904472,0.00960725231011087
"30",0.0298724493178642,11.4910117866567,0.0720326289398189,0.407424995385536,-0.545218412099693,5.15832374953991,-0.315093717811082,0.00967198517546839
"31",-0.0298264812975202,5.16047019960534,0.0817349101693977,0.270312013506449,-0.989999999221236,1.52124198765837,-0.421003913741108,0.00773350611336538
"32",0.226161295840121,5.18971460089619,0.0862878699875754,0.382770378064855,-0.744330936978753,2.8186673240922,-0.315698013516334,0.00845236811797585
"33",0.0555959466294833,6.32887414526996,0.0780253968237792,0.318483244679217,-0.953474467734646,1.26634160883042,-0.326660948024109,0.00307038513627024
"34",0.108072327059295,7.82062573539414,0.070429314248204,0.27878628951698,-0.732669581519891,2.81308181604472,-0.369520049737854,0.013782215380605
"35",-0.108356532309704,3.27637481816713,0.0935725848246605,0.325798957456968,-0.822088402261532,1.94283895908134,-0.299170452623461,0.0300294662028056
"36",-0.391548997969142,1.32451766296486,0.1051455251214,0.241293907808161,-0.989999993805503,1.77649420584905,-0.443962625468701,0.0102866701965247
"37",0.126998976047824,2.63139640467542,0.0751041694569133,0.242798741680197,-0.789265588708439,4.10038722586438,-0.431081650300046,0.0120102790451512
"38",0.0370856601683285,5.11735138607899,0.0826697535965681,0.396189768733486,-0.794709011977844,3.06108532874403,-0.337162402166893,0.00591407542598598
"39",0.247063777555895,13.817802805514,0.0579860966000957,0.573439471323026,-0.399570628930964,3.83750689071922,-0.395436003430545,0.00464890170310701
"40",0.178225773708821,1.37015885922811,0.0849254967709339,0.212357979922772,-0.897159149305617,2.80804535785723,-0.34887597606097,0.0108239562461309
"41",-0.282065443419223,8.54305487636793,0.0886730065465129,0.320118787952816,-0.907836604399111,3.60475203050992,-0.409818925614033,0.0204000027334732
"42",0.272801386771231,2.32941963334506,0.0684261365593511,0.25588221958526,-0.709105476040111,4.36484241032431,-0.357876515542986,0.0104302617867225
"43",-0.159063444028197,4.11741402316658,0.084014685308223,0.278672611709705,-0.385122845816043,2.54541643064333,-0.363777951542565,0.00440078796892631
"44",-0.268557956461041,2.80167558536588,0.0905481934689432,0.222756276307233,-0.989999990743587,3.33624251202524,-0.347195846706068,0.0124685363469037
"45",-0.121411426229415,5.29074022153837,0.103905385358207,0.344608915162706,-0.715687549525717,2.80707967925069,-0.338013130894516,0.00778231596513354
"46",0.283223875868428,9.39462111946994,0.0612640034768815,0.450606759688172,-0.560928256117908,2.28860892494963,-0.387322755006972,0.00627213991462819
"47",0.0262397546412236,7.75093172713263,0.0785727225263354,0.26260169400474,-0.800981281647015,4.13724437110099,-0.373891360409132,0.0156193143890611
"48",0.0458870665219348,5.18098455696229,0.083188881141918,0.418020156582696,-0.763721841059991,2.80656730809891,-0.356269580894047,0.00945537634294452
"49",0.0815232337975536,4.41889086095283,0.0859729040863116,0.383437753675163,-0.683349575422758,3.33507978427524,-0.360856814027026,0.0108082493578231
"50",0.0290250830596945,5.82527231272687,0.0757163339829796,0.328032130733214,-0.815367164323473,2.84593821550331,-0.424212314610906,0.0222241799040356
