"","mu","kappa","theta","xi","rho","lambda","mu_s","sigma_s"
"1",0.206103615330488,4.06180383859168,0.0719737867229494,0.248891782215411,-0.74030488907499,1.52472619983675,-0.318101161203253,0.00808433092625174
"2",-0.195223134348617,3.22264648794374,0.0869041449514452,0.270617238814481,-0.79792967487623,4.3610185244785,-0.412780491154873,0.0101567614216165
"3",-0.00948596204333594,3.00310447405072,0.075066363225939,0.245087455399665,-0.916309072045792,4.09792023242932,-0.334183424720698,0.00519140020394414
"4",0.0446444527534504,4.23219667563745,0.0820485107702319,0.321637169637028,-0.745980884741415,3.58323745931268,-0.368221095096093,0.00921700306606092
"5",-0.00601755366132739,22.6216618395373,0.0661143728074862,0.590189564220065,-0.292471126608268,3.31919719871289,-0.400921051813723,0.00671696025155234
"6",-0.0657896481358125,4.00444080093564,0.0859953351620657,0.296360075762028,-0.804519535392345,3.83774967780403,-0.356400464791784,0.00425602207225435
"7",-0.0968298445976302,7.25882070045459,0.0859306323578054,0.3479129642371,-0.531303990933703,4.0994818994102,-0.331759544356073,0.005889799016851
"8",0.0716019778790181,2.66099571211408,0.0744229230371611,0.281327555774603,-0.732385216925095,5.94868128997422,-0.342359535663613,0.00923800831299308
"9",0.0624679119076048,0.763974687645394,0.0923602764851009,0.217126269878623,-0.843628500235023,1.78251834340415,-0.365885227261067,0.0126990845012911
"10",0.10343098959877,3.06937393536705,0.0699453443081602,0.203028456131301,-0.784121562126413,1.5211052804082,-0.359419424604758,0.00293273577441785
"11",0.209039726347266,5.92265838003641,0.0786020740882113,0.262322841458577,-0.808275692466589,3.57809270000016,-0.362244598574287,0.00469522644786381
"12",0.0479644469081538,6.56455541461008,0.0823644379796306,0.341647442271117,-0.539651943542697,2.54650983769586,-0.39508748698054,0.00780296581424584
"13",0.00836728573710348,1.85605877681684,0.0788460094672854,0.210224260940435,-0.989999997475467,2.28983299886771,-0.379033194934959,0.0103088429348135
"14",-0.0233320859416375,10.4177540103226,0.0723004275481756,0.313819076191553,-0.225312616414814,4.62383800135797,-0.36087809372016,0.00839932217987756
"15",-0.26307108208499,4.7884371668785,0.0869352829013499,0.286869255937822,-0.989999996617529,2.83121655520378,-0.416735366206811,0.0225628814585826
"16",-0.0467411176461832,8.49431265756411,0.0772741006604022,0.416084100645659,-0.747255388164616,3.11262001621782,-0.334285471916134,0.0138494583506665
"17",0.187627505784708,9.37386732358465,0.0838584303423902,0.477353964120052,-0.786110261190445,3.06268437723602,-0.365577751131016,0.00912243761774853
"18",-0.0294307246759997,2.32104562672711,0.0745465392152839,0.245710451262558,-0.547994137776057,2.54726463170485,-0.358426231305309,0.00852958151690398
"19",0.145725109197714,1.48631861603411,0.0725071141525733,0.160807745712668,-0.704774890307681,4.09923015157582,-0.357888032338443,0.00822386015345498
"20",-0.0500254130028132,3.64104337475234,0.0967234763196613,0.27764115232145,-0.699074020557084,4.61932316273978,-0.337233070034845,0.00479164595011211
"21",0.137815329631989,4.52934641831248,0.0693291144656767,0.252723987501036,-0.925969229490533,3.5792862949729,-0.345440291497958,0.00739777758593251
"22",-0.131850511358649,5.59462339773106,0.0907602800275221,0.483930416739842,-0.711708583701428,3.5823497684818,-0.344697032070024,0.00777146052289431
"23",0.117427066370853,1.49791703369589,0.0665835887088056,0.192844657022732,-0.804736247374912,3.8392237047779,-0.370901842406896,0.00929993576104941
"24",0.0264388468492562,2.27369681818113,0.0695449284349306,0.228866649050535,-0.651621023035323,4.10684393881602,-0.322559865792805,0.00890292689382804
"25",0.0617318658091741,3.39232383429862,0.0810956624665408,0.198230119212556,-0.989999988924826,3.43870652088305,-0.320550824678091,0.0193502178636226
"26",-0.130976341806065,2.84918839278766,0.0873641768588889,0.185340652555339,-0.989999998850119,3.06028160162136,-0.396950154310686,0.00550563138176953
"27",-0.0335586345633777,8.93944066708945,0.0884757915214621,0.414150553634087,-0.591749426245596,2.54616919156238,-0.358832007256697,0.00744226379974072
"28",-0.155267554623318,4.49260411629061,0.0998571953773412,0.418184390047198,-0.750487551310239,2.80279430970668,-0.348248877766834,0.00190063929234548
"29",0.219600307804818,2.74253650477203,0.086179908825822,0.259183143754775,-0.646862522977284,3.59855209201716,-0.338772405236452,0.0113009939192781
"30",-0.111986913884722,4.35425985848234,0.0951875959539356,0.322864707883372,-0.72368241872349,4.10041393279767,-0.372010140296589,0.00605374852667287
"31",-0.180814384710554,3.02217625399675,0.0791336698088983,0.227045423255348,-0.989999988158039,3.845363537854,-0.387964668422943,0.010119945991967
"32",0.171835591169918,7.18858133089621,0.0615138978840681,0.261417167900218,-0.958799139687988,2.28852887470148,-0.395702500985471,0.00291440092676733
"33",0.139913917312884,5.71463181524386,0.0978587915493953,0.417815570639261,-0.793223974576818,4.6459246356875,-0.351708410908901,0.0127659460691092
"34",0.00976273924950636,3.74456244035513,0.0819144206425156,0.312248638668541,-0.807273225880126,3.07371766585441,-0.324042462808423,0.00684061495409249
"35",-0.362717370026137,1.74682817122929,0.085626378401464,0.267716039011167,-0.684862115051158,2.0505807291889,-0.297830392945621,0.0101036334510305
"36",0.0384193217737755,4.17762703599562,0.0740653039005704,0.207406464500181,-0.933247809162007,2.54590911012882,-0.34485310141684,0.00641877111923009
"37",0.190182696699011,4.63909918518656,0.0698056128664068,0.265168061619472,-0.880881107581711,2.75718656719805,-0.3453164915392,0.0247361440406469
"38",0.189816275112765,7.46172863857995,0.0696477376897303,0.390758722679101,-0.651932823319132,2.8124190899825,-0.36248449876079,0.0132687742599163
"39",0.102456973224093,4.4536667603476,0.0689046405903741,0.318478400458533,-0.660774312814572,2.03224796827497,-0.343690448517024,0.00206335505105217
"40",0.164415539869938,3.63233883834506,0.0672903798274816,0.236666512464284,-0.620906600773178,2.55295542159623,-0.358558648612242,0.0126191668131399
