"","mu","kappa","theta","xi","rho","lambda","mu_s","sigma_s"
"1",0.0760065253269447,3.01538418609114,0.0727097546485426,0.292388901117044,-0.640092442699405,2.03926939871053,-0.290753310335337,0.00674796624061276
"2",-0.0397326470364487,4.40017837987272,0.07340120138394,0.295060873299708,-0.863491438748335,3.06070484639359,-0.427322335409644,0.00641262242281791
"3",-0.075433857726042,1.76603488684945,0.0892884620444787,0.277573613546375,-0.759017171846959,2.82308209346549,-0.348505003934539,0.0132064872533935
"4",0.123679164379882,4.57967021335442,0.0538691201296985,0.225911962639621,-0.472655543410372,2.54542344746355,-0.329072422330548,0.00388077351992798
"5",0.24093731588416,2.01382576685388,0.0620528322651531,0.197217042671742,-0.837610824505722,3.12488023167315,-0.403085433698521,0.0258574829147308
"6",0.0570616398293785,3.12723641817076,0.0728141099858823,0.287413054655245,-0.706799416695771,4.35911231668106,-0.351668691114724,0.0061035921587163
"7",-0.0539049107920301,2.4312571152404,0.0776374907931072,0.181051571099102,-0.851619086855181,3.06304361166751,-0.340375767296734,0.00791273078438982
"8",0.165871002591949,10.6906667907825,0.065275104764295,0.409947533539777,-0.55607624309013,1.79558538672215,-0.36523120830446,0.0169405987297742
"9",0.225389752559616,1.52115362191489,0.0670644321691173,0.149070443111112,-0.859812434696675,1.78266060694067,-0.31882735808348,0.00969094168868831
"10",-0.0374864631495464,4.93940635634516,0.0846710299498653,0.361437048630113,-0.769016182657367,3.8830923061922,-0.373215369769587,0.0187441166927001
"11",-0.15547016455275,4.42908684335566,0.0880964428716304,0.151965338567375,-0.686658212822193,3.94385573118029,-0.288468549596553,0.0153106465381208
"12",0.128292834423191,5.21856978365772,0.0755176684283995,0.290477027858258,-0.823981291877472,3.32002794433259,-0.30265314405855,0.00517578140191727
"13",0.0769711558552719,12.4493511437214,0.105810854373884,0.6991543916866,-0.280314458633593,3.32340429539215,-0.33675376182345,0.00537399192211807
"14",-0.0794257171651439,2.82822200010853,0.0950793810045378,0.277577169701297,-0.989999830452287,4.6188729748219,-0.367614407710259,0.00340916651290893
"15",0.0234891697553468,2.464421027926,0.0752952041091934,0.204066526623925,-0.989999998462727,2.28995942560014,-0.383498435935575,0.0101888457480919
"16",0.158478471379808,1.62957273740301,0.0833763447318047,0.161989737305471,-0.989999999977034,4.61927470718589,-0.362432403550697,0.00617952535132613
"17",-0.284010923749621,6.19052828552651,0.100058630432703,0.318371954938164,-0.989999390314302,4.10031439161434,-0.344523776656041,0.0069199359661702
"18",-0.0497181513557301,3.53060389229102,0.0772879480705079,0.342294331265707,-0.824253144698315,3.33145652832535,-0.367824609016734,0.0107262877688593
"19",-0.259305514344666,2.37886203667239,0.0907843327264113,0.149984135857886,-0.918848336757475,3.57972212425538,-0.32814761359974,0.00557134518905039
"20",0.119740821321415,2.44385770507398,0.0690155687803048,0.175373759482958,-0.834010488173858,2.03226727071733,-0.38500607894917,0.0058681276852332
"21",0.000305408872154042,6.14907730357029,0.0874083875420798,0.446717887713647,-0.896668362889832,3.06219852161567,-0.311290376886313,0.00552619814879816
"22",0.154550847835222,5.944910446928,0.0648670602609733,0.261337722229005,-0.823849476643898,3.32177368393337,-0.331300794927725,0.00735267047076855
"23",0.00745812628656435,6.34157762629269,0.086427547845973,0.401898461402701,-0.883089212502987,2.03495758145949,-0.384313425577352,0.0100915823744149
"24",0.0560840403710308,5.54032419358347,0.0745841746186699,0.321168234307961,-0.58566492869051,2.28858483113688,-0.359547848043064,0.00362663542316875
"25",0.0704953750235789,3.01939846829606,0.0816573486669523,0.294708901984587,-0.590908067349383,2.80278976587806,-0.387952527371345,0.00350805549727162
"26",0.0338639380305301,2.51819549773825,0.0747478907738443,0.317985255395575,-0.606467506585544,2.54615869262691,-0.417645629294071,0.00877729028791282
"27",-0.149526277004957,4.7645440235474,0.0959030855031502,0.233446359854861,-0.926096446203548,3.57983531501189,-0.337221148735172,0.00628548344450554
